           2
         637           0
  0.000000000000E+00  0.000000000000E+00
  0.127711579887E-05  0.100026523223E-05
  0.257569522779E-05  0.201734125243E-05
  0.389609901163E-05  0.305151058827E-05
  0.523869393770E-05  0.410306051566E-05
  0.660385295767E-05  0.517228313859E-05
  0.799195529117E-05  0.625947547020E-05
  0.940338653109E-05  0.736493951539E-05
  0.108385387507E-04  0.848898235460E-05
  0.122978106128E-04  0.963191622921E-05
  0.137816074798E-04  0.107940586282E-04
  0.152903415272E-04  0.119757323764E-04
  0.168244318575E-04  0.131772657242E-04
  0.183843046167E-04  0.143989924384E-04
  0.199703931129E-04  0.156412518957E-04
  0.215831379364E-04  0.169043891759E-04
  0.232229870822E-04  0.181887551588E-04
  0.248903960745E-04  0.194947066209E-04
  0.265858280932E-04  0.208226063349E-04
  0.283097541026E-04  0.221728231706E-04
  0.300626529821E-04  0.235457321967E-04
  0.318450116593E-04  0.249417147858E-04
  0.336573252452E-04  0.263611587198E-04
  0.355000971721E-04  0.278044582979E-04
  0.373738393328E-04  0.292720144459E-04
  0.392790722233E-04  0.307642348278E-04
  0.412163250872E-04  0.322815339589E-04
  0.431861360628E-04  0.338243333210E-04
  0.451890523324E-04  0.353930614794E-04
  0.472256302746E-04  0.369881542021E-04
  0.492964356186E-04  0.386100545807E-04
  0.514020436013E-04  0.402592131535E-04
  0.535430391275E-04  0.419360880310E-04
  0.557200169318E-04  0.436411450224E-04
  0.579335817444E-04  0.453748577657E-04
  0.601843484585E-04  0.471377078591E-04
  0.624729423016E-04  0.489301849946E-04
  0.647999990090E-04  0.507527870940E-04
  0.671661650002E-04  0.526060204476E-04
  0.695720975589E-04  0.544903998544E-04
  0.720184650150E-04  0.564064487653E-04
  0.745059469308E-04  0.583546994286E-04
  0.770352342895E-04  0.603356930377E-04
  0.796070296873E-04  0.623499798814E-04
  0.822220475281E-04  0.643981194969E-04
  0.848810142228E-04  0.664806808253E-04
  0.875846683902E-04  0.685982423693E-04
  0.903337610628E-04  0.707513923542E-04
  0.931290558951E-04  0.729407288912E-04
  0.959713293759E-04  0.751668601438E-04
  0.988613710439E-04  0.774304044960E-04
  0.101799983707E-03  0.797319907251E-04
  0.104787983665E-03  0.820722581755E-04
  0.107826200938E-03  0.844518569368E-04
  0.110915479494E-03  0.868714480242E-04
  0.114056677486E-03  0.893317035622E-04
  0.117250667490E-03  0.918333069710E-04
  0.120498336745E-03  0.943769531571E-04
  0.123800587402E-03  0.969633487052E-04
  0.127158336775E-03  0.995932120757E-04
  0.130572517593E-03  0.102267273803E-03
  0.134044078262E-03  0.104986276701E-03
  0.137573983126E-03  0.107750976064E-03
  0.141163212738E-03  0.110562139884E-03
  0.144812764128E-03  0.113420549057E-03
  0.148523651085E-03  0.116326997605E-03
  0.152296904434E-03  0.119282292895E-03
  0.156133572326E-03  0.122287255860E-03
  0.160034720526E-03  0.125342721232E-03
  0.164001432711E-03  0.128449537773E-03
  0.168034810772E-03  0.131608568508E-03
  0.172135975117E-03  0.134820690965E-03
  0.176306064985E-03  0.138086797422E-03
  0.180546238761E-03  0.141407795153E-03
  0.184857674299E-03  0.144784606679E-03
  0.189241569246E-03  0.148218170027E-03
  0.193699141381E-03  0.151709438985E-03
  0.198231628945E-03  0.155259383376E-03
  0.202840290993E-03  0.158868989317E-03
  0.207526407738E-03  0.162539259502E-03
  0.212291280909E-03  0.166271213475E-03
  0.217136234113E-03  0.170065887914E-03
  0.222062613201E-03  0.173924336921E-03
  0.227071786644E-03  0.177847632315E-03
  0.232165145911E-03  0.181836863924E-03
  0.237344105856E-03  0.185893139897E-03
  0.242610105113E-03  0.190017587004E-03
  0.247964606493E-03  0.194211350953E-03
  0.253409097393E-03  0.198475596707E-03
  0.258945090206E-03  0.202811508807E-03
  0.264574122742E-03  0.207220291703E-03
  0.270297758660E-03  0.211703170088E-03
  0.276117587893E-03  0.216261389235E-03
  0.282035227100E-03  0.220896215349E-03
  0.288052320106E-03  0.225608935913E-03
  0.294170538365E-03  0.230400860048E-03
  0.300391581422E-03  0.235273318878E-03
  0.306717177383E-03  0.240227665897E-03
  0.313149083400E-03  0.245265277348E-03
  0.319689086155E-03  0.250387552602E-03
  0.326339002356E-03  0.255595914549E-03
  0.333100679247E-03  0.260891809992E-03
  0.339975995113E-03  0.266276710052E-03
  0.346966859809E-03  0.271752110572E-03
  0.354075215287E-03  0.277319532535E-03
  0.361303036136E-03  0.282980522488E-03
  0.368652330129E-03  0.288736652966E-03
  0.376125138786E-03  0.294589522938E-03
  0.383723537934E-03  0.300540758242E-03
  0.391449638288E-03  0.306592012043E-03
  0.399305586038E-03  0.312744965287E-03
  0.407293563441E-03  0.319001327173E-03
  0.415415789431E-03  0.325362835626E-03
  0.423674520235E-03  0.331831257778E-03
  0.432072049997E-03  0.338408390460E-03
  0.440610711419E-03  0.345096060702E-03
  0.449292876405E-03  0.351896126241E-03
  0.458120956725E-03  0.358810476034E-03
  0.467097404680E-03  0.365841030786E-03
  0.476224713784E-03  0.372989743482E-03
  0.485505419461E-03  0.380258599930E-03
  0.494942099744E-03  0.387649619312E-03
  0.504537375993E-03  0.395164854745E-03
  0.514293913625E-03  0.402806393854E-03
  0.524214422852E-03  0.410576359348E-03
  0.534301659434E-03  0.418476909610E-03
  0.544558425447E-03  0.426510239301E-03
  0.554987570059E-03  0.434678579964E-03
  0.565591990321E-03  0.442984200648E-03
  0.576374631973E-03  0.451429408537E-03
  0.587338490263E-03  0.460016549590E-03
  0.598486610777E-03  0.468748009195E-03
