           4
         507           0
  0.000000000000E+00  0.000000000000E+00
  0.529635113499E-05  0.215935454399E-04
  0.106832360010E-04  0.435562023972E-04
  0.161622021457E-04  0.658942803122E-04
  0.217348235702E-04  0.886141964756E-04
  0.274027011807E-04  0.111722477872E-03
  0.331674632488E-04  0.135225763056E-03
  0.390307658791E-04  0.159130804058E-03
  0.449942934849E-04  0.183444468323E-03
  0.510597592724E-04  0.208173740687E-03
  0.572289057325E-04  0.233325725378E-03
  0.635035051415E-04  0.258907648064E-03
  0.698853600706E-04  0.284926857923E-03
  0.763763039030E-04  0.311390829754E-03
  0.829782013614E-04  0.338307166131E-03
  0.896929490432E-04  0.365683599577E-03
  0.965224759654E-04  0.393527994795E-03
  0.103468744119E-03  0.421848350922E-03
  0.110533749032E-03  0.450652803825E-03
  0.117719520345E-03  0.479949628444E-03
  0.125028122389E-03  0.509747241166E-03
  0.132461654785E-03  0.540054202242E-03
  0.140022253043E-03  0.570879218246E-03
  0.147712089177E-03  0.602231144581E-03
  0.155533372328E-03  0.634118988014E-03
  0.163488349398E-03  0.666551909272E-03
  0.171579305700E-03  0.699539225668E-03
  0.179808565607E-03  0.733090413780E-03
  0.188178493228E-03  0.767215112174E-03
  0.196691493080E-03  0.801923124169E-03
  0.205350010784E-03  0.837224420656E-03
  0.214156533764E-03  0.873129142965E-03
  0.223113591964E-03  0.909647605772E-03
  0.232223758573E-03  0.946790300065E-03
  0.241489650766E-03  0.984567896160E-03
  0.250913930455E-03  0.102299124676E-02
  0.260499305052E-03  0.106207139008E-02
  0.270248528251E-03  0.110181955302E-02
  0.280164400814E-03  0.114224715437E-02
  0.290249771379E-03  0.118336580812E-02
  0.300507537280E-03  0.122518732676E-02
  0.310940645372E-03  0.126772372471E-02
  0.321552092887E-03  0.131098722175E-02
  0.332344928287E-03  0.135499024655E-02
  0.343322252146E-03  0.139974544019E-02
  0.354487218036E-03  0.144526565986E-02
  0.365843033437E-03  0.149156398251E-02
  0.377392960653E-03  0.153865370861E-02
  0.389140317755E-03  0.158654836597E-02
  0.401088479533E-03  0.163526171365E-02
  0.413240878461E-03  0.168480774588E-02
  0.425601005689E-03  0.173520069610E-02
  0.438172412041E-03  0.178645504105E-02
  0.450958709041E-03  0.183858550490E-02
  0.463963569943E-03  0.189160706353E-02
  0.477190730792E-03  0.194553494876E-02
  0.490643991496E-03  0.200038465282E-02
  0.504327216916E-03  0.205617193269E-02
  0.518244337978E-03  0.211291281473E-02
  0.532399352802E-03  0.217062359920E-02
  0.546796327850E-03  0.222932086500E-02
  0.561439399093E-03  0.228902147441E-02
  0.576332773203E-03  0.234974257791E-02
  0.591480728758E-03  0.241150161916E-02
  0.606887617473E-03  0.247431633995E-02
  0.622557865448E-03  0.253820478535E-02
  0.638495974442E-03  0.260318530884E-02
  0.654706523167E-03  0.266927657762E-02
  0.671194168598E-03  0.273649757798E-02
  0.687963647318E-03  0.280486762070E-02
  0.705019776872E-03  0.287440634665E-02
  0.722367457158E-03  0.294513373241E-02
  0.740011671827E-03  0.301707009599E-02
  0.757957489721E-03  0.309023610269E-02
  0.776210066327E-03  0.316465277105E-02
  0.794774645257E-03  0.324034147883E-02
  0.813656559754E-03  0.331732396919E-02
  0.832861234228E-03  0.339562235694E-02
  0.852394185810E-03  0.347525913488E-02
  0.872261025938E-03  0.355625718023E-02
  0.892467461973E-03  0.363863976126E-02
  0.913019298830E-03  0.372243054391E-02
  0.933922440657E-03  0.380765359863E-02
  0.955182892520E-03  0.389433340729E-02
  0.976806762136E-03  0.398249487016E-02
  0.998800261625E-03  0.407216331312E-02
  0.102116970929E-02  0.416336449491E-02
  0.104392153145E-02  0.425612461452E-02
  0.106706226425E-02  0.435047031872E-02
  0.109059855559E-02  0.444642870969E-02
  0.111453716698E-02  0.454402735286E-02
  0.113888497552E-02  0.464329428474E-02
  0.116364897587E-02  0.474425802105E-02
  0.118883628224E-02  0.484694756485E-02
  0.121445413047E-02  0.495139241488E-02
  0.124050988005E-02  0.505762257407E-02
  0.126701101631E-02  0.516566855809E-02
  0.129396515252E-02  0.527556140416E-02
  0.132138003206E-02  0.538733267991E-02
  0.134926353070E-02  0.550101449251E-02
  0.137762365885E-02  0.561663949782E-02
  0.140646856380E-02  0.573424090980E-02
  0.143580653215E-02  0.585385251006E-02
  0.146564599212E-02  0.597550865749E-02
  0.149599551601E-02  0.609924429818E-02
  0.152686382266E-02  0.622509497546E-02
  0.155825977993E-02  0.635309684004E-02
  0.159019240728E-02  0.648328666043E-02
  0.162267087832E-02  0.661570183349E-02
  0.165570452350E-02  0.675038039515E-02
  0.168930283274E-02  0.688736103131E-02
  0.172347545819E-02  0.702668308900E-02
  0.175823221697E-02  0.716838658758E-02
  0.179358309404E-02  0.731251223030E-02
  0.182953824502E-02  0.745910141595E-02
  0.186610799913E-02  0.760819625073E-02
  0.190330286214E-02  0.775983956034E-02
  0.194113351943E-02  0.791407490226E-02
  0.197961083901E-02  0.807094657824E-02
  0.201874587466E-02  0.823049964703E-02
  0.205854986914E-02  0.839277993728E-02
  0.209903425735E-02  0.855783406068E-02
  0.214021066967E-02  0.872570942536E-02
  0.218209093530E-02  0.889645424947E-02
  0.222468708561E-02  0.907011757497E-02
  0.226801135767E-02  0.924674928176E-02
  0.231207619770E-02  0.942640010193E-02
  0.235689426467E-02  0.960912163432E-02
  0.240247843395E-02  0.979496635932E-02
  0.244884180098E-02  0.998398765391E-02
  0.249599768506E-02  0.101762398069E-01
  0.254395963318E-02  0.103717780348E-01
