1
         773           0         200
  0.000000000000E+00  0.000000000000E+00
  0.282472060533E-05  0.858567284270E-04
  0.569772586719E-05  0.173180858456E-03
  0.861984114440E-05  0.261997263902E-03
  0.115919059041E-04  0.352331231273E-03
  0.146147739631E-04  0.444208466845E-03
  0.176893137327E-04  0.537655103391E-03
  0.208164084689E-04  0.632697707023E-03
  0.239969565253E-04  0.729363284137E-03
  0.272318716120E-04  0.827679288481E-03
  0.305220830573E-04  0.927673628331E-03
  0.338685360755E-04  0.102937467378E-02
  0.372721920376E-04  0.113281126417E-02
  0.407340287483E-04  0.123801271559E-02
  0.442550407261E-04  0.134500882854E-02
  0.478362394897E-04  0.145382989574E-02
  0.514786538482E-04  0.156450670996E-02
  0.551833301968E-04  0.167707057211E-02
  0.589513328172E-04  0.179155329933E-02
  0.627837441838E-04  0.190798723334E-02
  0.666816652741E-04  0.202640524878E-02
  0.706462158854E-04  0.214684076182E-02
  0.746785349565E-04  0.226932773880E-02
  0.787797808945E-04  0.239390070506E-02
  0.829511319081E-04  0.252059475393E-02
  0.871937863457E-04  0.264944555580E-02
  0.915089630398E-04  0.278048936737E-02
  0.958979016571E-04  0.291376304107E-02
  0.100361863055E-03  0.304930403458E-02
  0.104902129643E-03  0.318715042053E-02
  0.109520005751E-03  0.332734089636E-02
  0.114216818008E-03  0.346991479429E-02
  0.118993915714E-03  0.361491209152E-02
  0.123852671239E-03  0.376237342050E-02
  0.128794480409E-03  0.391234007945E-02
  0.133820762909E-03  0.406485404296E-02
  0.138932962695E-03  0.421995797284E-02
  0.144132548400E-03  0.437769522903E-02
  0.149421013767E-03  0.453810988078E-02
  0.154799878069E-03  0.470124671795E-02
  0.160270686549E-03  0.486715126246E-02
  0.165835010865E-03  0.503586977996E-02
  0.171494449540E-03  0.520744929166E-02
  0.177250628420E-03  0.538193758631E-02
  0.183105201145E-03  0.555938323236E-02
  0.189059849619E-03  0.573983559034E-02
  0.195116284499E-03  0.592334482539E-02
  0.201276245681E-03  0.610996191994E-02
  0.207541502803E-03  0.629973868662E-02
  0.213913855751E-03  0.649272778135E-02
  0.220395135179E-03  0.668898271656E-02
  0.226987203034E-03  0.688855787465E-02
  0.233691953089E-03  0.709150852163E-02
  0.240511311488E-03  0.729789082089E-02
  0.247447237303E-03  0.750776184722E-02
  0.254501723089E-03  0.772117960101E-02
  0.261676795465E-03  0.793820302259E-02
  0.268974515689E-03  0.815889200679E-02
  0.276396980255E-03  0.838330741769E-02
  0.283946321495E-03  0.861151110358E-02
  0.291624708187E-03  0.884356591202E-02
  0.299434346183E-03  0.907953570520E-02
  0.307377479042E-03  0.931948537543E-02
  0.315456388671E-03  0.956348086081E-02
  0.323673395985E-03  0.981158916111E-02
  0.332030861572E-03  0.100638783539E-01
  0.340531186369E-03  0.103204176105E-01
  0.349176812356E-03  0.105812772131E-01
  0.357970223252E-03  0.108465285705E-01
  0.366913945236E-03  0.111162442357E-01
  0.376010547665E-03  0.113904979224E-01
  0.385262643817E-03  0.116693645224E-01
  0.394672891641E-03  0.119529201231E-01
  0.404243994518E-03  0.122412420246E-01
  0.413978702041E-03  0.125344087582E-01
  0.423879810804E-03  0.128325001035E-01
  0.433950165202E-03  0.131355971072E-01
  0.444192658255E-03  0.134437821011E-01
  0.454610232432E-03  0.137571387205E-01
  0.465205880501E-03  0.140757519232E-01
  0.475982646385E-03  0.143997080080E-01
  0.486943626043E-03  0.147290946340E-01
  0.498091968350E-03  0.150640008397E-01
  0.509430876011E-03  0.154045170624E-01
