           6
         593           0
  0.000000000000E+00  0.000000000000E+00
  0.192594586727E-05  0.385346491041E-05
  0.388481309127E-05  0.777279942545E-05
  0.587716441663E-05  0.117591294940E-04
  0.790357220736E-05  0.158136003115E-04
  0.996461861118E-05  0.199373766489E-04
  0.120608957269E-04  0.241316431871E-04
  0.141930057742E-04  0.283976048577E-04
  0.163615612673E-04  0.327364871889E-04
  0.185671851900E-04  0.371495366575E-04
  0.208105111754E-04  0.416380210469E-04
  0.230921836878E-04  0.462032298119E-04
  0.254128582075E-04  0.508464744483E-04
  0.277732014193E-04  0.555690888703E-04
  0.301738914042E-04  0.603724297935E-04
  0.326156178339E-04  0.652578771246E-04
  0.350990821692E-04  0.702268343578E-04
  0.376249978614E-04  0.752807289782E-04
  0.401940905572E-04  0.804210128717E-04
  0.428070983071E-04  0.856491627420E-04
  0.454647717778E-04  0.909666805352E-04
  0.481678744673E-04  0.963750938709E-04
  0.509171829249E-04  0.101875956481E-03
  0.537134869735E-04  0.107470848657E-03
  0.565575899374E-04  0.113161377703E-03
  0.594503088721E-04  0.118949178397E-03
  0.623924747999E-04  0.124835913461E-03
  0.653849329480E-04  0.130823274041E-03
  0.684285429920E-04  0.136912980189E-03
  0.715241793019E-04  0.143106781358E-03
  0.746727311942E-04  0.149406456908E-03
  0.778751031870E-04  0.155813816613E-03
  0.811322152597E-04  0.162330701183E-03
  0.844450031176E-04  0.168958982791E-03
  0.878144184605E-04  0.175700565614E-03
  0.912414292564E-04  0.182557386378E-03
  0.947270200190E-04  0.189531414914E-03
  0.982721920912E-04  0.196624654723E-03
  0.101877963932E-03  0.203839143557E-03
  0.105545371411E-03  0.211176953996E-03
  0.109275468102E-03  0.218640194051E-03
  0.113069325590E-03  0.226231007765E-03
  0.116928033777E-03  0.233951575831E-03
  0.120852701195E-03  0.241804116217E-03
  0.124844455326E-03  0.249790884804E-03
  0.128904442922E-03  0.257914176036E-03
  0.133033830341E-03  0.266176323575E-03
  0.137233803874E-03  0.274579700975E-03
  0.141505570093E-03  0.283126722361E-03
  0.145850356194E-03  0.291819843125E-03
  0.150269410349E-03  0.300661560632E-03
  0.154764002069E-03  0.309654414933E-03
  0.159335422560E-03  0.318800989499E-03
  0.163984985106E-03  0.328103911961E-03
  0.168714025434E-03  0.337565854867E-03
  0.173523902106E-03  0.347189536447E-03
  0.178415996908E-03  0.356977721396E-03
  0.183391715242E-03  0.366933221667E-03
  0.188452486538E-03  0.377058897280E-03
  0.193599764655E-03  0.387357657141E-03
  0.198835028309E-03  0.397832459882E-03
  0.204159781488E-03  0.408486314707E-03
  0.209575553892E-03  0.419322282258E-03
  0.215083901367E-03  0.430343475496E-03
  0.220686406354E-03  0.441553060590E-03
  0.226384678345E-03  0.452954257834E-03
  0.232180354343E-03  0.464550342566E-03
  0.238075099333E-03  0.476344646111E-03
  0.244070606763E-03  0.488340556738E-03
  0.250168599025E-03  0.500541520636E-03
  0.256370827953E-03  0.512951042899E-03
  0.262679075330E-03  0.525572688535E-03
  0.269095153392E-03  0.538410083492E-03
  0.275620905353E-03  0.551466915699E-03
  0.282258205937E-03  0.564746936121E-03
  0.289008961912E-03  0.578253959846E-03
  0.295875112638E-03  0.591991867169E-03
  0.302858630628E-03  0.605964604717E-03
  0.309961522113E-03  0.620176186577E-03
  0.317185827614E-03  0.634630695452E-03
  0.324533622535E-03  0.649332283831E-03
  0.332007017756E-03  0.664285175185E-03
  0.339608160239E-03  0.679493665179E-03
  0.347339233644E-03  0.694962122903E-03
  0.355202458959E-03  0.710694992133E-03
  0.363200095136E-03  0.726696792604E-03
  0.371334439743E-03  0.742972121309E-03
  0.379607829618E-03  0.759525653819E-03
  0.388022641547E-03  0.776362145626E-03
  0.396581292942E-03  0.793486433511E-03
  0.405286242538E-03  0.810903436931E-03
  0.414139991098E-03  0.828618159436E-03
  0.423145082134E-03  0.846635690102E-03
  0.432304102633E-03  0.864961204993E-03
  0.441619683806E-03  0.883599968654E-03
  0.451094501837E-03  0.902557335614E-03
  0.460731278660E-03  0.921838751935E-03
  0.470532782733E-03  0.941449756765E-03
  0.480501829839E-03  0.961395983938E-03
  0.490641283893E-03  0.981683163590E-03
  0.500954057762E-03  0.100231712380E-02
  0.511443114109E-03  0.102330379228E-02
  0.522111466235E-03  0.104464919804E-02
  0.532962178952E-03  0.106635947319E-02
  0.543998369459E-03  0.108844085461E-02
  0.555223208240E-03  0.111089968582E-02
  0.566639919976E-03  0.113374241877E-02
  0.578251784464E-03  0.115697561567E-02
  0.590062137571E-03  0.118060595094E-02
  0.602074372181E-03  0.120464021306E-02
  0.614291939178E-03  0.122908530654E-02
  0.626718348431E-03  0.125394825395E-02
  0.639357169808E-03  0.127923619785E-02
  0.652212034198E-03  0.130495640292E-02
  0.665286634554E-03  0.133111625801E-02
  0.678584726956E-03  0.135772327828E-02
  0.692110131688E-03  0.138478510732E-02
  0.705866734339E-03  0.141230951939E-02
  0.719858486912E-03  0.144030442166E-02
  0.734089408969E-03  0.146877785641E-02
  0.748563588777E-03  0.149773800343E-02
  0.763285184489E-03  0.152719318230E-02
  0.778258425334E-03  0.155715185483E-02
  0.793487612835E-03  0.158762262746E-02
  0.808977122041E-03  0.161861425373E-02
  0.824731402790E-03  0.165013563681E-02
  0.840754980982E-03  0.168219583207E-02
  0.857052459880E-03  0.171480404964E-02
  0.873628521435E-03  0.174796965710E-02
  0.890487927628E-03  0.178170218212E-02
  0.907635521841E-03  0.181601131526E-02
  0.925076230246E-03  0.185090691270E-02
