           6
         629           0
  0.000000000000E+00  0.000000000000E+00
  0.100882878762E-05  0.206996169082E-05
  0.203490209543E-05  0.417530648787E-05
  0.307851469443E-05  0.631663921596E-05
  0.413996639433E-05  0.849457503854E-05
  0.521956212967E-05  0.107097396344E-04
  0.631761204740E-05  0.129627693775E-04
  0.743443159602E-05  0.152543115196E-04
  0.857034161618E-05  0.175850243765E-04
  0.972566843284E-05  0.199555775168E-04
  0.109007439490E-04  0.223666519546E-04
  0.120959057412E-04  0.248189403448E-04
  0.133114971563E-04  0.273131471826E-04
  0.145478674101E-04  0.298499890051E-04
  0.158053716879E-04  0.324301945979E-04
  0.170843712463E-04  0.350545052043E-04
  0.183852335172E-04  0.377236747377E-04
  0.197083322131E-04  0.404384699989E-04
  0.210540474347E-04  0.431996708961E-04
  0.224227657799E-04  0.460080706687E-04
  0.238148804550E-04  0.488644761158E-04
  0.252307913877E-04  0.517697078272E-04
  0.266709053416E-04  0.547246004197E-04
  0.281356360338E-04  0.577300027768E-04
  0.296254042529E-04  0.607867782925E-04
  0.311406379806E-04  0.638958051190E-04
  0.326817725142E-04  0.670579764196E-04
  0.342492505918E-04  0.702742006248E-04
  0.358435225196E-04  0.735454016936E-04
  0.374650463010E-04  0.768725193788E-04
  0.391142877684E-04  0.802565094966E-04
  0.407917207170E-04  0.836983442021E-04
  0.424978270408E-04  0.871990122675E-04
  0.442330968711E-04  0.907595193670E-04
  0.459980287174E-04  0.943808883654E-04
  0.477931296105E-04  0.980641596117E-04
  0.496189152481E-04  0.101810391238E-03
  0.514759101430E-04  0.105620659465E-03
  0.533646477741E-04  0.109496058909E-03
  0.552856707389E-04  0.113437702896E-03
  0.572395309104E-04  0.117446723784E-03
  0.592267895947E-04  0.121524273288E-03
  0.612480176927E-04  0.125671522808E-03
  0.633037958642E-04  0.129889663769E-03
  0.653947146945E-04  0.134179907961E-03
  0.675213748641E-04  0.138543487888E-03
  0.696843873212E-04  0.142981657122E-03
  0.718843734576E-04  0.147495690662E-03
  0.741219652867E-04  0.152086885304E-03
  0.763978056253E-04  0.156756560007E-03
  0.787125482783E-04  0.161506056280E-03
  0.810668582264E-04  0.166336738560E-03
  0.834614118174E-04  0.171249994609E-03
  0.858968969601E-04  0.176247235909E-03
  0.883740133224E-04  0.181329898072E-03
  0.908934725318E-04  0.186499441247E-03
  0.934559983802E-04  0.191757350543E-03
  0.960623270317E-04  0.197105136457E-03
  0.987132072340E-04  0.202544335303E-03
  0.101409400534E-03  0.208076509657E-03
  0.104151681495E-03  0.213703248806E-03
  0.106940837922E-03  0.219426169202E-03
  0.109777671086E-03  0.225246914929E-03
  0.112662995954E-03  0.231167158174E-03
  0.115597641423E-03  0.237188599709E-03
  0.118582450561E-03  0.243312969376E-03
  0.121618280846E-03  0.249542026588E-03
  0.124706004413E-03  0.255877560831E-03
  0.127846508304E-03  0.262321392182E-03
  0.131040694727E-03  0.268875371827E-03
  0.134289481309E-03  0.275541382598E-03
  0.137593801363E-03  0.282321339510E-03
  0.140954604157E-03  0.289217190313E-03
  0.144372855185E-03  0.296230916049E-03
  0.147849536443E-03  0.303364531627E-03
  0.151385646716E-03  0.310620086394E-03
  0.154982201858E-03  0.317999664730E-03
  0.158640235091E-03  0.325505386645E-03
  0.162360797297E-03  0.333139408386E-03
  0.166144957322E-03  0.340903923057E-03
  0.169993802280E-03  0.348801161254E-03
  0.173908437872E-03  0.356833391699E-03
  0.177889988697E-03  0.365002921893E-03
  0.181939598575E-03  0.373312098785E-03
  0.186058430883E-03  0.381763309438E-03
  0.190247668881E-03  0.390358981720E-03
  0.194508516056E-03  0.399101584999E-03
  0.198842196467E-03  0.407993630855E-03
  0.203249955096E-03  0.417037673798E-03
  0.207733058208E-03  0.426236312005E-03
  0.212292793710E-03  0.435592188064E-03
  0.216930471528E-03  0.445107989736E-03
  0.221647423975E-03  0.454786450724E-03
  0.226445006141E-03  0.464630351459E-03
  0.231324596279E-03  0.474642519902E-03
  0.236287596200E-03  0.484825832352E-03
  0.241335431679E-03  0.495183214274E-03
  0.246469552860E-03  0.505717641142E-03
  0.251691434678E-03  0.516432139288E-03
  0.257002577277E-03  0.527329786777E-03
  0.262404506447E-03  0.538413714290E-03
  0.267898774057E-03  0.549687106019E-03
  0.273486958504E-03  0.561153200589E-03
  0.279170665165E-03  0.572815291983E-03
  0.284951526859E-03  0.584676730488E-03
  0.290831204316E-03  0.596740923662E-03
  0.296811386654E-03  0.609011337309E-03
  0.302893791862E-03  0.621491496477E-03
  0.309080167299E-03  0.634184986469E-03
  0.315372290190E-03  0.647095453871E-03
  0.321771968141E-03  0.660226607607E-03
  0.328281039654E-03  0.673582219995E-03
  0.334901374662E-03  0.687166127838E-03
  0.341634875056E-03  0.700982233522E-03
  0.348483475243E-03  0.715034506140E-03
  0.355449142691E-03  0.729326982630E-03
  0.362533878503E-03  0.743863768935E-03
  0.369739717987E-03  0.758649041184E-03
  0.377068731240E-03  0.773687046890E-03
  0.384523023746E-03  0.788982106171E-03
  0.392104736979E-03  0.804538612991E-03
  0.399816049018E-03  0.820361036423E-03
  0.407659175175E-03  0.836453921931E-03
  0.415636368628E-03  0.852821892678E-03
  0.423749921069E-03  0.869469650852E-03
  0.432002163366E-03  0.886401979018E-03
  0.440395466229E-03  0.903623741492E-03
  0.448932240890E-03  0.921139885739E-03
  0.457614939799E-03  0.938955443791E-03
  0.466446057329E-03  0.957075533698E-03
  0.475428130488E-03  0.975505360992E-03
  0.484563739653E-03  0.994250220188E-03
