           6
         603           0
  0.000000000000E+00  0.000000000000E+00
  0.184220909043E-05 -0.170161187010E-05
  0.371590817425E-05 -0.343231042033E-05
  0.562163552895E-05 -0.519259284688E-05
  0.755993863312E-05 -0.698296484485E-05
  0.953137432374E-05 -0.880394075345E-05
  0.115365089561E-04 -0.106560437038E-04
  0.135759185666E-04 -0.125398057693E-04
  0.156501890382E-04 -0.144557681183E-04
  0.177599162687E-04 -0.164044811697E-04
  0.199057063417E-04 -0.183865047511E-04
  0.220881757014E-04 -0.204024082594E-04
  0.243079513289E-04 -0.224527708248E-04
  0.265656709228E-04 -0.245381814767E-04
  0.288619830822E-04 -0.266592393133E-04
  0.311975474933E-04 -0.288165536734E-04
  0.335730351184E-04 -0.310107443117E-04
  0.359891283892E-04 -0.332424415768E-04
  0.384465214025E-04 -0.355122865919E-04
  0.409459201198E-04 -0.378209314398E-04
  0.434880425700E-04 -0.401690393494E-04
  0.460736190557E-04 -0.425572848866E-04
  0.487033923629E-04 -0.449863541481E-04
  0.513781179747E-04 -0.474569449587E-04
  0.540985642879E-04 -0.499697670711E-04
  0.568655128342E-04 -0.525255423706E-04
  0.596797585042E-04 -0.551250050820E-04
  0.625421097764E-04 -0.577689019805E-04
  0.654533889488E-04 -0.604579926066E-04
  0.684144323757E-04 -0.631930494840E-04
  0.714260907075E-04 -0.659748583416E-04
  0.744892291353E-04 -0.688042183393E-04
  0.776047276397E-04 -0.716819422974E-04
  0.807734812429E-04 -0.746088569304E-04
  0.839964002666E-04 -0.775858030841E-04
  0.872744105931E-04 -0.806136359776E-04
  0.906084539313E-04 -0.836932254486E-04
  0.939994880873E-04 -0.868254562037E-04
  0.974484872396E-04 -0.900112280722E-04
  0.100956442219E-03 -0.932514562645E-04
  0.104524360793E-03 -0.965470716356E-04
  0.108153267955E-03 -0.998990209521E-04
  0.111844206221E-03 -0.103308267164E-03
  0.115598235926E-03 -0.106775789682E-03
  0.119416435529E-03 -0.110302584658E-03
  0.123299901926E-03 -0.113889665271E-03
  0.127249750761E-03 -0.117538062022E-03
  0.131267116749E-03 -0.121248823023E-03
  0.135353154002E-03 -0.125023014305E-03
  0.139509036359E-03 -0.128861720119E-03
  0.143735957726E-03 -0.132766043252E-03
  0.148035132413E-03 -0.136737105339E-03
  0.152407795493E-03 -0.140776047191E-03
  0.156855203145E-03 -0.144884029116E-03
  0.161378633024E-03 -0.149062231260E-03
  0.165979384623E-03 -0.153311853937E-03
  0.170658779651E-03 -0.157634117984E-03
  0.175418162406E-03 -0.162030265101E-03
  0.180258900166E-03 -0.166501558219E-03
  0.185182383583E-03 -0.171049281851E-03
  0.190190027078E-03 -0.175674742472E-03
  0.195283269250E-03 -0.180379268887E-03
  0.200463573288E-03 -0.185164212615E-03
  0.205732427394E-03 -0.190030948278E-03
  0.211091345208E-03 -0.194980873994E-03
  0.216541866243E-03 -0.200015411782E-03
  0.222085556328E-03 -0.205136007967E-03
  0.227724008058E-03 -0.210344133597E-03
  0.233458841252E-03 -0.215641284866E-03
  0.239291703415E-03 -0.221028983542E-03
  0.245224270216E-03 -0.226508777408E-03
  0.251258245968E-03 -0.232082240701E-03
  0.257395364114E-03 -0.237750974571E-03
  0.263637387729E-03 -0.243516607535E-03
  0.269986110027E-03 -0.249380795947E-03
  0.276443354872E-03 -0.255345224475E-03
  0.283010977306E-03 -0.261411606584E-03
  0.289690864079E-03 -0.267581685028E-03
  0.296484934195E-03 -0.273857232352E-03
  0.303395139457E-03 -0.280240051398E-03
  0.310423465034E-03 -0.286731975827E-03
  0.317571930028E-03 -0.293334870643E-03
  0.324842588054E-03 -0.300050632730E-03
  0.332237527833E-03 -0.306881191396E-03
  0.339758873787E-03 -0.313828508929E-03
  0.347408786652E-03 -0.320894581158E-03
  0.355189464102E-03 -0.328081438030E-03
  0.363103141374E-03 -0.335391144188E-03
  0.371152091915E-03 -0.342825799571E-03
  0.379338628031E-03 -0.350387540010E-03
  0.387665101558E-03 -0.358078537848E-03
  0.396133904529E-03 -0.365901002558E-03
  0.404747469867E-03 -0.373857181384E-03
  0.413508272084E-03 -0.381949359981E-03
  0.422418827988E-03 -0.390179863077E-03
  0.431481697410E-03 -0.398551055134E-03
  0.440699483935E-03 -0.407065341035E-03
  0.450074835658E-03 -0.415725166769E-03
  0.459610445933E-03 -0.424533020136E-03
  0.469309054158E-03 -0.433491431462E-03
  0.479173446555E-03 -0.442602974324E-03
  0.489206456974E-03 -0.451870266293E-03
  0.499410967703E-03 -0.461295969682E-03
  0.509789910301E-03 -0.470882792313E-03
  0.520346266439E-03 -0.480633488294E-03
  0.531083068752E-03 -0.490550858812E-03
  0.542003401716E-03 -0.500637752935E-03
  0.553110402531E-03 -0.510897068432E-03
  0.564407262025E-03 -0.521331752606E-03
  0.575897225565E-03 -0.531944803140E-03
  0.587583593996E-03 -0.542739268956E-03
  0.599469724586E-03 -0.553718251096E-03
  0.611559031991E-03 -0.564884903610E-03
  0.623854989233E-03 -0.576242434458E-03
  0.636361128704E-03 -0.587794106441E-03
  0.649081043175E-03 -0.599543238130E-03
  0.662018386832E-03 -0.611493204822E-03
  0.675176876324E-03 -0.623647439511E-03
  0.688560291829E-03 -0.636009433874E-03
  0.702172478144E-03 -0.648582739270E-03
  0.716017345787E-03 -0.661370967769E-03
  0.730098872120E-03 -0.674377793179E-03
  0.744421102494E-03 -0.687606952109E-03
  0.758988151407E-03 -0.701062245040E-03
  0.773804203692E-03 -0.714747537416E-03
  0.788873515713E-03 -0.728666760758E-03
