           5
         657           0
  0.000000000000E+00  0.000000000000E+00
  0.520186466933E-08  0.114891429508E-07
  0.105354151697E-07  0.232691349402E-07
  0.160039851438E-07  0.353473388465E-07
  0.216109926260E-07  0.477313039404E-07
  0.273599421783E-07  0.604287706033E-07
  0.332544270814E-07  0.734476751650E-07
  0.392981315803E-07  0.867961548649E-07
  0.454948331869E-07  0.100482552937E-06
  0.518484050416E-07  0.114515423826E-06
  0.583628183336E-07  0.128903538533E-06
  0.650421447832E-07  0.143655890098E-06
  0.718905591869E-07  0.158781699221E-06
  0.789123420266E-07  0.174290420024E-06
  0.861118821452E-07  0.190191745964E-06
  0.934936794896E-07  0.206495615887E-06
  0.101062347923E-06  0.223212220242E-06
  0.108822618111E-06  0.240352007450E-06
  0.116779340474E-06  0.257925690438E-06
  0.124937488222E-06  0.275944253329E-06
  0.133302160463E-06  0.294418958311E-06
  0.141878585391E-06  0.313361352676E-06
  0.150672123549E-06  0.332783276037E-06
  0.159688271186E-06  0.352696867729E-06
  0.168932663687E-06  0.373114574395E-06
  0.178411079098E-06  0.394049157766E-06
  0.188129441737E-06  0.415513702639E-06
  0.198093825899E-06  0.437521625051E-06
  0.208310459646E-06  0.460086680672E-06
  0.218785728707E-06  0.483222973396E-06
  0.229526180468E-06  0.506944964158E-06
  0.240538528059E-06  0.531267479976E-06
  0.251829654557E-06  0.556205723213E-06
  0.263406617283E-06  0.581775281084E-06
  0.275276652216E-06  0.607992135393E-06
  0.287447178514E-06  0.634872672529E-06
  0.299925803152E-06  0.662433693703E-06
  0.312720325676E-06  0.690692425449E-06
  0.325838743081E-06  0.719666530396E-06
  0.339289254802E-06  0.749374118301E-06
  0.353080267850E-06  0.779833757374E-06
  0.367220402054E-06  0.811064485882E-06
  0.381718495461E-06  0.843085824046E-06
  0.396583609849E-06  0.875917786245E-06
  0.411825036400E-06  0.909580893524E-06
  0.427452301501E-06  0.944096186421E-06
  0.443475172701E-06  0.979485238118E-06
  0.459903664817E-06  0.101577016792E-05
  0.476748046191E-06  0.105297365510E-05
  0.494018845109E-06  0.109111895304E-05
  0.511726856384E-06  0.113022990379E-05
  0.529883148098E-06  0.117033095298E-05
  0.548499068525E-06  0.121144716506E-05
  0.567586253222E-06  0.125360423900E-05
  0.587156632299E-06  0.129682852435E-05
  0.607222437882E-06  0.134114703770E-05
  0.627796211752E-06  0.138658747955E-05
  0.648890813186E-06  0.143317825166E-05
  0.670519426998E-06  0.148094847478E-05
  0.692695571776E-06  0.152992800686E-05
  0.715433108332E-06  0.158014746170E-05
  0.738746248366E-06  0.163163822809E-05
  0.762649563349E-06  0.168443248944E-05
  0.787157993633E-06  0.173856324388E-05
  0.812286857783E-06  0.179406432489E-05
  0.838051862157E-06  0.185097042245E-05
  0.864469110723E-06  0.190931710473E-05
  0.891555115120E-06  0.196914084031E-05
  0.919326804982E-06  0.203047902096E-05
  0.947801538521E-06  0.209336998505E-05
  0.976997113372E-06  0.215785304147E-05
  0.100693177772E-05  0.222396849424E-05
  0.103762424170E-05  0.229175766767E-05
  0.106909368911E-05  0.236126293219E-05
  0.110135978937E-05  0.243252773086E-05
  0.113444270985E-05  0.250559660649E-05
  0.116836312844E-05  0.258051522952E-05
  0.120314224653E-05  0.265733042652E-05
  0.123880180217E-05  0.273609020950E-05
  0.127536408377E-05  0.281684380587E-05
  0.131285194393E-05  0.289964168926E-05
  0.135128881379E-05  0.298453561105E-05
  0.139069871765E-05  0.307157863271E-05
  0.143110628797E-05  0.316082515894E-05
  0.147253678080E-05  0.325233097175E-05
  0.151501609155E-05  0.334615326523E-05
  0.155857077118E-05  0.344235068139E-05
  0.160322804276E-05  0.354098334673E-05
  0.164901581856E-05  0.364211290987E-05
  0.169596271743E-05  0.374580258010E-05
  0.174409808269E-05  0.385211716683E-05
  0.179345200053E-05  0.396112312013E-05
  0.184405531875E-05  0.407288857228E-05
  0.189593966607E-05  0.418748338032E-05
  0.194913747189E-05  0.430497916973E-05
  0.200368198658E-05  0.442544937922E-05
  0.205960730223E-05  0.454896930658E-05
  0.211694837399E-05  0.467561615579E-05
  0.217574104189E-05  0.480546908525E-05
  0.223602205326E-05  0.493860925727E-05
  0.229782908571E-05  0.507511988879E-05
  0.236120077062E-05  0.521508630340E-05
  0.242617671738E-05  0.535859598466E-05
  0.249279753807E-05  0.550573863081E-05
  0.256110487286E-05  0.565660621077E-05
  0.263114141606E-05  0.581129302170E-05
  0.270295094279E-05  0.596989574790E-05
  0.277657833635E-05  0.613251352122E-05
  0.285206961625E-05  0.629924798308E-05
  0.292947196700E-05  0.647020334793E-05
  0.300883376758E-05  0.664548646845E-05
  0.309020462172E-05  0.682520690229E-05
  0.317363538883E-05  0.700947698058E-05
  0.325917821587E-05  0.719841187810E-05
  0.334688656988E-05  0.739212968533E-05
  0.343681527145E-05  0.759075148219E-05
  0.352902052894E-05  0.779440141378E-05
  0.362355997363E-05  0.800320676793E-05
  0.372049269576E-05  0.821729805479E-05
  0.381987928143E-05  0.843680908838E-05
  0.392178185050E-05  0.866187707023E-05
  0.402626409539E-05  0.889264267518E-05
  0.413339132089E-05  0.912925013923E-05
  0.424323048503E-05  0.937184734974E-05
  0.435585024084E-05  0.962058593788E-05
  0.447132097934E-05  0.987562137336E-05
  0.458971487350E-05  0.101371130616E-04
  0.471110592337E-05  0.104052244435E-04
  0.483557000229E-05  0.106801230973E-04
  0.496318490437E-05  0.109619808437E-04
  0.509403039308E-05  0.112509738528E-04
  0.522818825111E-05  0.115472827549E-04
