           4
         639           0
  0.000000000000E+00  0.000000000000E+00
  0.901493505081E-06  0.225612903564E-05
  0.181813780785E-05  0.455017532124E-05
  0.275018753762E-05  0.688277610662E-05
  0.369790160308E-05  0.925457935143E-05
  0.466154326424E-05  0.116662439051E-04
  0.564138020553E-05  0.141184396901E-04
  0.663768461018E-05  0.166118478875E-04
  0.765073323582E-05  0.191471611268E-04
  0.868080749136E-05  0.217250836780E-04
  0.972819351516E-05  0.243463316471E-04
  0.107931822545E-04  0.270116331755E-04
  0.118760695465E-04  0.297217286419E-04
  0.129771562001E-04  0.324773708679E-04
  0.140967480797E-04  0.352793253274E-04
  0.152351561904E-04  0.381283703591E-04
  0.163926967639E-04  0.410252973826E-04
  0.175696913467E-04  0.439709111186E-04
  0.187664668894E-04  0.469660298119E-04
  0.199833558372E-04  0.500114854593E-04
  0.212206962227E-04  0.531081240401E-04
  0.224788317595E-04  0.562568057517E-04
  0.237581119378E-04  0.594584052480E-04
  0.250588921215E-04  0.627138118827E-04
  0.263815336467E-04  0.660239299565E-04
  0.277264039223E-04  0.693896789677E-04
  0.290938765321E-04  0.728119938682E-04
  0.304843313384E-04  0.762918253230E-04
  0.318981545876E-04  0.798301399744E-04
  0.333357390174E-04  0.834279207100E-04
  0.347974839661E-04  0.870861669367E-04
  0.362837954833E-04  0.908058948572E-04
  0.377950864429E-04  0.945881377532E-04
  0.393317766577E-04  0.984339462720E-04
  0.408942929960E-04  0.102344388718E-03
  0.424830695001E-04  0.106320551351E-03
  0.440985475070E-04  0.110363538686E-03
  0.457411757711E-04  0.114474473800E-03
  0.474114105884E-04  0.118654498647E-03
  0.491097159239E-04  0.122904774371E-03
  0.508365635400E-04  0.127226481631E-03
  0.525924331276E-04  0.131620820930E-03
  0.543778124397E-04  0.136089012945E-03
  0.561931974263E-04  0.140632298870E-03
  0.580390923728E-04  0.145251940756E-03
  0.599160100396E-04  0.149949221869E-03
  0.618244718048E-04  0.154725447037E-03
  0.637650078090E-04  0.159581943021E-03
  0.657381571024E-04  0.164520058879E-03
  0.677444677948E-04  0.169541166340E-03
  0.697844972074E-04  0.174646660189E-03
  0.718588120284E-04  0.179837958652E-03
  0.739679884696E-04  0.185116503788E-03
  0.761126124269E-04  0.190483761894E-03
  0.782932796430E-04  0.195941223909E-03
  0.805105958728E-04  0.201490405830E-03
  0.827651770517E-04  0.207132849132E-03
  0.850576494668E-04  0.212870121195E-03
  0.873886499307E-04  0.218703815743E-03
  0.897588259585E-04  0.224635553284E-03
  0.921688359478E-04  0.230666981560E-03
  0.946193493611E-04  0.236799776007E-03
  0.971110469125E-04  0.243035640217E-03
  0.996446207561E-04  0.249376306414E-03
  0.102220774679E-03  0.255823535936E-03
  0.104840224296E-03  0.262379119720E-03
  0.107503697248E-03  0.269044878803E-03
  0.110211933407E-03  0.275822664827E-03
  0.112965685077E-03  0.282714360553E-03
  0.115765717208E-03  0.289721880386E-03
  0.118612807604E-03  0.296847170902E-03
  0.121507747141E-03  0.304092211394E-03
  0.124451339989E-03  0.311459014419E-03
  0.127444403831E-03  0.318949626358E-03
  0.130487770093E-03  0.326566127983E-03
  0.133582284174E-03  0.334310635038E-03
  0.136728805680E-03  0.342185298823E-03
  0.139928208667E-03  0.350192306795E-03
  0.143181381877E-03  0.358333883173E-03
  0.146489228992E-03  0.366612289556E-03
  0.149852668877E-03  0.375029825555E-03
  0.153272635845E-03  0.383588829426E-03
  0.156750079907E-03  0.392291678725E-03
  0.160285967043E-03  0.401140790964E-03
  0.163881279466E-03  0.410138624284E-03
  0.167537015898E-03  0.419287678142E-03
  0.171254191844E-03  0.428590493996E-03
  0.175033839878E-03  0.438049656022E-03
  0.178877009925E-03  0.447667791822E-03
  0.182784769557E-03  0.457447573162E-03
  0.186758204289E-03  0.467391716708E-03
  0.190798417878E-03  0.477502984783E-03
  0.194906532631E-03  0.487784186136E-03
  0.199083689718E-03  0.498238176721E-03
  0.203331049487E-03  0.508867860486E-03
  0.207649791787E-03  0.519676190190E-03
  0.212041116298E-03  0.530666168211E-03
  0.216506242859E-03  0.541840847389E-03
  0.221046411812E-03  0.553203331870E-03
  0.225662884345E-03  0.564756777969E-03
  0.230356942840E-03  0.576504395049E-03
  0.235129891233E-03  0.588449446407E-03
  0.239983055374E-03  0.600595250186E-03
  0.244917783395E-03  0.612945180295E-03
  0.249935446085E-03  0.625502667345E-03
  0.255037437272E-03  0.638271199602E-03
  0.260225174209E-03  0.651254323958E-03
  0.265500097967E-03  0.664455646916E-03
  0.270863673836E-03  0.677878835588E-03
  0.276317391733E-03  0.691527618719E-03
  0.281862766615E-03  0.705405787719E-03
  0.287501338899E-03  0.719517197718E-03
  0.293234674892E-03  0.733865768636E-03
  0.299064367224E-03  0.748455486273E-03
  0.304992035292E-03  0.763290403413E-03
  0.311019325707E-03  0.778374640956E-03
  0.317147912757E-03  0.793712389055E-03
  0.323379498865E-03  0.809307908286E-03
  0.329715815068E-03  0.825165530830E-03
  0.336158621495E-03  0.841289661672E-03
  0.342709707855E-03  0.857684779833E-03
  0.349370893937E-03  0.874355439606E-03
  0.356144030113E-03  0.891306271826E-03
  0.363030997853E-03  0.908541985154E-03
  0.370033710248E-03  0.926067367388E-03
  0.377154112542E-03  0.943887286788E-03
  0.384394182669E-03  0.962006693432E-03
  0.391755931806E-03  0.980430620591E-03
  0.399241404932E-03  0.999164186126E-03
  0.406852681392E-03  0.101821259391E-02
  0.414591875480E-03  0.103758113527E-02
  0.422461137019E-03  0.105727519046E-02
