           4
         819           0         100
  0.000000000000E+00  0.000000000000E+00
  0.520186466933E-08  0.379164027030E-06
  0.105354151697E-07  0.767925223950E-06
  0.160039851438E-07  0.116652496103E-05
  0.216109926260E-07  0.157521052003E-05
  0.273599421783E-07  0.199423522447E-05
  0.332544270814E-07  0.242385977777E-05
  0.392981315803E-07  0.286435057402E-05
  0.454948331869E-07  0.331598051046E-05
  0.518484050416E-07  0.377902948222E-05
  0.583628183336E-07  0.425378435112E-05
  0.650421447832E-07  0.474053909616E-05
  0.718905591869E-07  0.523959503983E-05
  0.789123420266E-07  0.575126101981E-05
  0.861118821452E-07  0.627585357999E-05
  0.934936794896E-07  0.681369716686E-05
  0.101062347923E-06  0.736512433036E-05
  0.108822618111E-06  0.793047593053E-05
  0.116779340474E-06  0.851010134983E-05
  0.124937488222E-06  0.910435871123E-05
  0.133302160463E-06  0.971361510225E-05
  0.141878585391E-06  0.103382468052E-04
  0.150672123549E-06  0.109786395337E-04
  0.159688271186E-06  0.116351886754E-04
  0.168932663687E-06  0.123082995416E-04
  0.178411079098E-06  0.129983876235E-04
  0.188129441737E-06  0.137058788552E-04
  0.198093825899E-06  0.144312098837E-04
  0.208310459646E-06  0.151748283468E-04
  0.218785728707E-06  0.159371931569E-04
  0.229526180468E-06  0.167187747939E-04
  0.240538528059E-06  0.175200556046E-04
  0.251829654557E-06  0.183415301102E-04
  0.263406617283E-06  0.191837053222E-04
  0.275276652216E-06  0.200471010657E-04
  0.287447178514E-06  0.209322503110E-04
  0.299925803152E-06  0.218396995143E-04
  0.312720325676E-06  0.227700089659E-04
  0.325838743081E-06  0.237237531478E-04
  0.339289254802E-06  0.247015211000E-04
  0.353080267850E-06  0.257039167955E-04
  0.367220402054E-06  0.267315595247E-04
  0.381718495461E-06  0.277850842892E-04
  0.396583609849E-06  0.288651422049E-04
  0.411825036400E-06  0.299724009145E-04
  0.427452301501E-06  0.311075450106E-04
  0.443475172701E-06  0.322712764686E-04
  0.459903664817E-06  0.334643150889E-04
  0.476748046191E-06  0.346873989513E-04
  0.494018845109E-06  0.359412848788E-04
  0.511726856384E-06  0.372267489125E-04
  0.529883148098E-06  0.385445867987E-04
  0.548499068525E-06  0.398956144860E-04
  0.567586253222E-06  0.412806686354E-04
  0.587156632299E-06  0.427006071419E-04
  0.607222437882E-06  0.441563096687E-04
  0.627796211752E-06  0.456486781938E-04
  0.648890813186E-06  0.471786375701E-04
  0.670519426998E-06  0.487471360988E-04
  0.692695571776E-06  0.503551461165E-04
  0.715433108332E-06  0.520036645965E-04
  0.738746248366E-06  0.536937137653E-04
  0.762649563349E-06  0.554263417334E-04
  0.787157993633E-06  0.572026231420E-04
  0.812286857783E-06  0.590236598259E-04
  0.838051862157E-06  0.608905814926E-04
  0.864469110723E-06  0.628045464183E-04
  0.891555115120E-06  0.647667421616E-04
  0.919326804982E-06  0.667783862953E-04
  0.947801538521E-06  0.688407271558E-04
  0.976997113372E-06  0.709550446129E-04
  0.100693177772E-05  0.731226508581E-04
  0.103762424170E-05  0.753448912138E-04
  0.106909368911E-05  0.776231449621E-04
  0.110135978937E-05  0.799588261963E-04
  0.113444270985E-05  0.823533846932E-04
  0.116836312844E-05  0.848083068080E-04
  0.120314224653E-05  0.873251163926E-04
  0.123880180217E-05  0.899053757370E-04
  0.127536408377E-05  0.925506865354E-04
  0.131285194393E-05  0.952626908766E-04
  0.135128881379E-05  0.980430722605E-04
  0.139069871765E-05  0.100893556640E-03
  0.143110628797E-05  0.103815913490E-03
  0.147253678080E-05  0.106811956903E-03
  0.151501609155E-05  0.109883546717E-03
  0.155857077118E-05  0.113032589662E-03
  0.160322804276E-05  0.116261040549E-03
  0.164901581856E-05  0.119570903478E-03
  0.169596271743E-05  0.122964233086E-03
  0.174409808269E-05  0.126443135816E-03
  0.179345200053E-05  0.130009771230E-03
  0.184405531875E-05  0.133666353347E-03
  0.189593966607E-05  0.137415152017E-03
  0.194913747189E-05  0.141258494332E-03
  0.200368198658E-05  0.145198766069E-03
  0.205960730223E-05  0.149238413170E-03
  0.211694837399E-05  0.153379943267E-03
  0.217574104189E-05  0.157625927231E-03
  0.223602205326E-05  0.161979000772E-03
  0.229782908571E-05  0.166441866076E-03
  0.236120077062E-05  0.171017293483E-03
  0.242617671738E-05  0.175708123201E-03
  0.249279753807E-05  0.180517267079E-03
  0.256110487286E-05  0.185447710405E-03
  0.263114141606E-05  0.190502513765E-03
  0.270295094279E-05  0.195684814941E-03
  0.277657833635E-05  0.200997830858E-03
  0.285206961625E-05  0.206444859580E-03
  0.292947196700E-05  0.212029282360E-03
  0.300883376758E-05  0.217754565734E-03
  0.309020462172E-05  0.223624263676E-03
  0.317363538883E-05  0.229642019800E-03
  0.325917821587E-05  0.235811569623E-03
  0.334688656988E-05  0.242136742884E-03
  0.343681527145E-05  0.248621465918E-03
  0.352902052894E-05  0.255269764093E-03
  0.362355997363E-05  0.262085764306E-03
  0.372049269576E-05  0.269073697548E-03
  0.381987928143E-05  0.276237901522E-03
  0.392178185050E-05  0.283582823340E-03
  0.402626409539E-05  0.291113022281E-03
  0.413339132089E-05  0.298833172614E-03
  0.424323048503E-05  0.306748066504E-03
  0.435585024084E-05  0.314862616984E-03
  0.447132097934E-05  0.323181860996E-03
  0.458971487350E-05  0.331710962523E-03
  0.471110592337E-05  0.340455215789E-03
  0.483557000229E-05  0.349420048542E-03
  0.496318490437E-05  0.358611025419E-03
  0.509403039308E-05  0.368033851402E-03
  0.522818825111E-05  0.377694375350E-03
